"","Provider.ID","QC-T-ed_1b","QC-T-op_3b","QC-T-op_20","QC-T","QC-CP-op_6","QC-CP-op_7","QC-CP-pn_6","QC-CP-scip_inf_1","QC-CP-scip_inf_2","QC-CP-scip_inf_3","QC-CP-scip_vte_2","QC-CP-stk_6","QC-CP-vte_3","QC-CP-vte_6","QC-CP","QC-AD-readm_30_ami","QC-AD-readm_30_copd","QC-AD-readm_30_cabg","QC-AD-readm_30_hf","QC-AD-readm_30_pn","QC-AD-readm_30_hipknee","QC-AD-readm_30_stk","QC-AD","PD-mort_30_copd","PD-mort_30_cabg","PD-mort_30_ami","PD-mort_30_hf","PD-mort_30_pn","PD-mort_30_stk","QC","PD","PW","QS"
"2684","360081",0.8532423,0.1613692,0.4716756,0.495429,0.9333333,0.983871,0.9375,0.99,0.989011,0.967033,0.99,0.8658537,0.953125,1,0.9609727,0.8344917,0.9726027,NA,0.4954978,0.8582919,0.1075927,0.6698494,0.6563877,0.9050494,NA,0.5195531,0.9486842,0.2105888,0.7442955,23.47544,22.18781,3.75,49.41325
"2685","360082",0.5921502,NA,0.1547406,0.3734454,0.9466667,0.983871,1,1,0.989011,0.989011,1,1,0.953125,1,0.9861685,NA,0.2111201,NA,0.1878055,0.6323634,0.9251529,0.4943077,0.4901499,0.830955,NA,0.5794094,0.7960526,0.8307217,0.4139804,20.55293,23.00746,16.25,59.81039
"2686","360084",0.649033,NA,0.5927251,0.620879,0.9733333,0.983871,0.9875,0.99,1,0.989011,1,1,0.921875,0.9295775,0.9775168,0.7158992,0.3408541,0.6425856,0.8762542,0.8024604,0.08348327,0.8688946,0.618633,0.3081778,0.7276155,0.4181963,0.4668421,0.7312441,0.4139804,24.63365,17.03365,8.333333,50.00063
"2687","360085",0.879124,NA,0.7695289,0.8243265,0.9466667,0.983871,1,0.99,1,0.978022,0.99,0.9756098,0.921875,0.943662,0.9729706,0.1876629,0.3164115,0.4325095,0.80885,0.155666,0.1306225,0.5383768,0.367157,0.9802415,0.9132893,0.04588986,0.9076316,0.8644349,0.7442955,24.04949,24.75435,10.41667,59.22051
"2688","360086",0.7812856,NA,0.2778772,0.5295814,1,0.7903226,1,0.99,0.978022,0.978022,1,0.8780488,0.96875,NA,0.953685,0.5534318,0.5428418,0.345057,0.04244919,0.06032647,0.1306225,0.5820786,0.3224011,0.5027442,0.3732328,0.3551476,0.5807895,0.05626781,0.9098153,20.06297,15.43332,10.41667,45.91296
"2689","360087",0.5662685,NA,0.310972,0.4386202,0.9866667,0.983871,0.9375,1,1,0.989011,0.98,0.7682927,0.609375,NA,0.9171907,NA,0.02390545,NA,0.2245948,0.7423705,0.768262,NA,0.4397832,0.7963776,NA,NA,0.9076316,0.8110161,NA,19.95105,27.94473,17.5,65.39577
"2690","360089",0.2360637,0.0391198,0.3786524,0.2179453,0.84,1,0.975,0.97,0.989011,0.989011,0.99,NA,NA,NA,0.9647174,NA,0.7166264,NA,0.3442243,0.9008753,0.7078086,0.6698494,0.6678768,0.1759056,NA,0.1296887,0.4071053,0.3169516,0.3723289,20.56155,9.346534,9.583333,39.49142
"2691","36008F",NA,NA,NA,NA,NA,NA,0.95,NA,NA,NA,NA,NA,NA,NA,0.95,NA,NA,NA,0.6959094,0.5538207,NA,NA,0.6248651,NA,NA,NA,0.8542105,0.9781576,NA,NA,30.53947,NA,NA
"2692","360090",0.6385097,NA,0.6839595,0.6612346,0.9866667,0.9677419,0.925,0.97,0.989011,0.978022,0.99,0.9390244,1,0.915493,0.9660959,0.3271069,0.9379533,0.02376426,0.6372524,0.1980128,0.02770781,0.4204921,0.3674699,0.1363886,0.472196,0.2729449,0.9486842,0.2105888,0.2687432,22.16445,12.83081,4.166667,39.16193
"2693","360091",0.491752,0.3276284,0.1288014,0.3160606,0.9733333,0.9354839,0.925,0.99,0.989011,1,0.99,0.9390244,0.9375,NA,0.9643725,NA,0.0459307,NA,0.9377412,0.2450911,0.2400144,0.8409842,0.4619523,0.830955,NA,0.07940942,0.7,0.6588319,0.6798261,19.35984,19.66015,12.08333,51.10332
"2694","360092",0.2360637,NA,0.8664281,0.5512459,0.96,0.9193548,0.8625,0.99,0.989011,1,0.98,NA,1,NA,0.9626082,NA,0.2605426,NA,0.0599434,0.5538207,0.6376394,NA,0.3779865,0.6791987,NA,NA,0.4071053,0.5515195,NA,21.02045,18.19804,16.25,55.46849
"2695","360095",0.4288965,NA,0.1547406,0.2918185,1,0.983871,0.9875,1,1,1,1,0.9878049,1,1,0.9959176,0.9344049,0.7800161,0.7652091,0.8248006,0.9836764,0.9251529,0.9276533,0.8772733,0.1759056,0.2130066,0.650838,0.2139474,0.0828585,0.3477001,24.05566,9.356979,15,48.41264
"2696","360096",0.2127418,0.2102689,0.4180083,0.2803397,1,0.9354839,0.9875,0.98,0.9450549,0.978022,1,1,0.8125,NA,0.9598401,NA,0.09589041,NA,0.09724723,0.2694582,NA,0.04002938,0.1256563,0.9217892,NA,0.773344,0.9205263,0.1089744,0.4139804,15.17596,20.9241,8.333333,44.43339
"2697","360098",0.7354949,NA,0.755814,0.7456544,0.9733333,0.8548387,0.975,0.99,0.989011,0.989011,1,0.9878049,0.984375,1,0.9743374,0.2402259,0.5068493,0.07129278,0.1878055,0.1980128,0.2400144,0.4943077,0.2769298,0.9050494,0.7888784,0.9497207,0.9205263,0.9451567,0.4737414,22.18802,27.68374,8.75,58.62176
"2698","360107",0.1277019,0.4400978,0.5035778,0.3571259,0.96,0.9193548,0.8125,0.99,0.989011,0.956044,0.99,0.3902439,0.609375,NA,0.846281,NA,0.2882084,NA,0.4167739,0.6323634,0.8179201,0.2082262,0.4726984,0.5463776,NA,NA,0.3321053,0.9451567,0.2843173,18.62339,17.56631,24.58333,60.77303
"2699","360109",0.6350967,0.1735941,0.8255814,0.5447574,0.7866667,0.5806452,0.95,0.91,0.8351648,0.6373626,0.89,1,0.609375,NA,0.7999127,NA,0.2355627,NA,0.2413172,0.155666,NA,0.4204921,0.2632595,0.4176729,NA,NA,0.03184211,0.2801519,0.5842086,17.86588,10.94896,4.166667,32.98151
"2700","360112",0.6911263,NA,0.04144305,0.3662847,0.9466667,0.983871,0.975,0.99,0.989011,0.989011,0.99,1,0.9375,0.943662,0.9744722,0.2402259,0.1302713,0.1207224,0.5816825,0.05322924,0.3404102,0.3488799,0.2593459,0.5930296,0.2130066,0.03072626,0.9631579,0.7542735,0.002173126,17.77892,14.20204,8.75,40.73096
"2701","360116",0.5531854,NA,0.3786524,0.4659189,NA,NA,0.8625,0.95,0.9450549,1,0.96,NA,NA,NA,0.943511,NA,0.6172442,NA,0.3010033,0.5538207,NA,NA,0.4906894,0.5930296,NA,NA,0.7,0.3566002,NA,21.11244,18.32922,1.25,40.69166
"2702","360118",0.3600683,NA,0.9445438,0.652306,0.8533333,0.9032258,0.8875,0.98,0.967033,0.967033,1,0.7682927,0.96875,NA,0.9216853,0.392702,0.05345152,0.6026616,0.4723437,0.09510291,0.7078086,0.9107602,0.4621186,0.1363886,0.9132893,0.1851556,0.01552632,0.0519943,0.444042,22.62344,9.702201,14.16667,46.49231
"2703","360121",0.14562,NA,0.3786524,0.2621362,0.88,0.8387097,0.925,1,0.989011,1,1,NA,1,NA,0.9540901,0.6776716,0.3164115,NA,0.8420376,0.7073575,0.2400144,NA,0.5566985,0.03841932,NA,0.05626496,0.2807895,0.1396011,NA,19.69916,4.292291,21.25,45.24145
"2704","360123",0.5594425,NA,0.2778772,0.4186599,0.9733333,0.983871,0.975,0.99,0.989011,1,1,0.9756098,0.859375,1,0.97462,0.06081668,0.3408541,0.134981,0.3010033,0.8303762,0.0647715,0.7091443,0.3488496,0.9217892,0.472196,0.9636872,0.5807895,0.6839981,0.8420862,19.35699,24.80303,10,54.16003
"2705","360125",0.1231513,0.205379,0.09540847,0.1413129,0.9333333,0.9516129,1,1,0.989011,0.989011,1,1,1,NA,0.9847742,0.2137272,0.2605426,NA,0.1468999,0.9408564,0.6376394,0.2904884,0.4150257,0.6791987,NA,0.9788508,0.8360526,0.8307217,0.7667512,17.12348,27.27717,8.75,53.15064
"2706","360131",0.4089875,NA,0.5927251,0.5008563,0.8666667,0.9193548,0.925,0.98,0.978022,0.978022,0.97,1,0.765625,NA,0.9314101,NA,0.1407467,NA,0.4723437,0.3621954,0.4148974,NA,0.3475458,0.1067508,NA,NA,0.6434211,0.2606838,NA,19.77569,11.23173,15,46.00742
"2707","360132",0.1302617,NA,0.01997615,0.0751189,0.96,0.9516129,1,1,1,0.989011,1,0.9512195,0.96875,NA,0.9800659,0.5534318,0.1899006,NA,0.1358374,0.5538207,0.2400144,0.5820786,0.3758472,0.4580132,NA,0.773344,0.4971053,0.772792,0.4139804,15.90036,19.4349,12.08333,47.41859
"2708","360133",0.6669511,NA,0.2465713,0.4567612,0.9333333,0.9677419,0.9875,1,0.989011,0.978022,1,0.9878049,0.96875,1,0.9812163,0.1520417,0.6862745,0.4325095,0.03138667,0.2971374,0.6376394,0.5383768,0.3964809,0.1536773,0.1432611,0.4517159,0.3321053,0.7542735,0.5222745,20.38287,13.09615,7.083333,40.56236
"2709","360134",0.5816268,NA,0.8363148,0.7089708,0.96,0.983871,0.9375,0.95,0.967033,0.989011,1,0.9878049,0.921875,0.943662,0.9640757,0.9222415,0.9468171,0.8412548,0.3673784,0.6718713,0.768262,0.9107602,0.7755122,0.7634468,0.8444863,0.7214685,0.6723684,0.9781576,0.6798261,27.20621,25.88752,10.83333,63.92706
"2710","360137",0.9562002,NA,0.7221228,0.8391615,0.9866667,0.8870968,1,1,0.989011,0.978022,1,0.9756098,0.9375,0.915493,0.9669399,0.5095569,0.1407467,0.3707224,0.3442243,0.5538207,0.0647715,0.04002938,0.2891246,0.7634468,0.2582469,0.8008779,0.8542105,0.7542735,0.3256067,23.28029,20.87035,8.333333,52.48397
"2711","360141",0.867463,NA,0.3786524,0.6230577,0.9733333,0.9516129,0.975,0.99,1,0.967033,0.99,0.9634146,0.921875,0.7464789,0.9478748,0.09904431,0.5791029,0.5104563,0.4167739,0.7073575,0.0647715,0.1347778,0.3588977,0.8597695,0.5409991,0.5794094,0.7286842,0.8307217,0.8420862,21.44256,24.34261,5.833333,51.6185
"2712","360143",0.6109215,0.398533,0.2182469,0.4092338,0.9466667,1,1,1,0.989011,0.956044,0.98,0.9878049,0.8125,0.9295775,0.9601604,0.1520417,0.3999463,NA,0.8420376,0.1980128,0.043181,0.09511568,0.2883892,0.830955,NA,0.650838,0.9707895,0.5800095,0.93046,18.41982,26.42035,12.5,57.34016
"2713","360144",0.3549488,0.4669927,0.09540847,0.3057833,0.8533333,0.9677419,0.975,1,0.989011,1,1,0.9878049,0.921875,0.943662,0.9638428,0.5534318,0.5068493,NA,0.7651145,0.05322924,0.0647715,0.4204921,0.3939814,0.9678924,NA,0.773344,0.9789474,0.8791548,0.9503803,18.48453,30.33146,12.91667,61.73265
"2714","360145",0.5662685,NA,0.1288014,0.347535,0.9733333,0.9677419,1,1,0.989011,0.956044,0.99,0.9268293,0.578125,0.8450704,0.9226155,0.5534318,0.03491808,0.134981,0.1468999,0.13674,0.0647715,0.6294528,0.2430279,0.2774424,0.1847314,0.4181963,0.7286842,0.9176163,0.93046,16.81309,19.20628,9.583333,45.60271
"2715","360147",0.7647895,NA,0.1854502,0.4751199,0.9733333,0.9677419,0.925,0.95,0.9450549,0.978022,0.99,0.804878,0.84375,0.8450704,0.9222851,0.7158992,0.7166264,NA,0.3902753,0.4712562,NA,0.1050312,0.4798177,0.9610318,NA,0.6867518,0.1594737,0.7894112,0.1977544,20.85803,18.62949,4.583333,44.07085
"2716","360148",0.2929465,NA,0.310972,0.3019593,0.92,1,1,1,1,1,1,NA,1,NA,0.99,NA,0.8678485,NA,0.6670954,0.9285545,0.4872256,NA,0.737681,0.6791987,NA,NA,0.2807895,0.4287749,NA,22.55156,15.4307,17.5,55.48226
"2717","360150",0.5435154,0.7481663,0.2778772,0.5231863,0.9866667,1,0.975,0.99,0.989011,0.989011,1,0.9756098,1,NA,0.9894776,NA,0.8882622,NA,0.4167739,0.329075,0.08348327,0.5820786,0.4599346,0.5930296,NA,0.4836393,0.07605263,0.4287749,0.8051431,21.91776,15.91093,14.58333,52.41202
"2718","360151",0.7838453,NA,0.5927251,0.6882852,1,1,0.975,1,1,0.989011,0.99,0.8658537,0.953125,NA,0.9747766,0.8344917,0.8882622,0.09505703,0.5816825,0.1980128,0.4148974,0.7091443,0.5316497,0.724753,0.3732328,0.2334397,0.7,0.6054131,0.3256067,24.38568,16.45803,2.916667,43.76038
"2719","360152",0.491752,NA,0.6425164,0.5671342,0.9733333,1,0.975,1,1,0.989011,1,0.9878049,0.984375,NA,0.9899471,0.09904431,0.6521622,NA,0.2413172,0.1757748,0.4148974,0.7774513,0.3934412,0.8833699,0.2582469,0.2577813,0.4071053,0.8791548,0.7442955,21.67247,19.0553,15.41667,56.14444
"2720","360153",0.08020478,NA,0.5927251,0.3364649,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,0.3408541,NA,NA,0.5966406,NA,NA,0.4687474,0.3081778,NA,NA,NA,0.6588319,NA,20.05791,16.11683,NA,NA
"2721","360155",0.7656428,NA,0.4478235,0.6067331,0.9866667,0.9677419,0.975,0.99,0.989011,0.989011,1,0.9512195,0.953125,0.7887324,0.9590507,0.3271069,0.4724684,0.2538023,0.3902753,0.5538207,0.768262,0.2596401,0.4321965,0.5027442,0.01790763,0.4517159,0.9673684,0.9681861,0.4139804,22.19978,18.45502,7.083333,47.73813
"2722","360156",0.347554,NA,0.4180083,0.3827812,0.92,0.9677419,1,0.98,1,1,1,1,NA,NA,0.9834677,0.6372719,0.9634703,NA,0.859789,0.9749231,0.2871537,0.8409842,0.7605987,0.4580132,NA,0.4181963,0.8178947,0.2279202,0.1579138,23.63164,13.86626,10,47.4979
"2723","360159",0.5875995,NA,0.4180083,0.5028039,0.96,0.9677419,1,0.99,0.978022,0.967033,1,0.9268293,1,1,0.9789626,0.2949609,0.2882084,0.9363118,0.4494469,0.007806955,0.561353,0.6698494,0.4582768,0.5930296,0.2130066,0.5794094,0.5807895,0.9722222,0.8841,21.55604,21.23643,4.583333,47.3758
"2724","360161",0.8085893,0.398533,0.340489,0.5158704,0.9333333,0.9516129,0.9625,0.98,1,1,0.99,0.8536585,0.65625,1,0.9327355,0.4322328,0.2355627,NA,0.4167739,0.4322214,0.4872256,0.08336394,0.3478967,0.33809,NA,0.1851556,0.7,0.1179962,0.8989497,19.96114,14.93461,10.41667,45.31242
"2725","360163",0.7741752,NA,0.2778772,0.5260262,0.9866667,0.983871,0.975,1,0.989011,0.967033,0.99,0.9268293,0.96875,0.9577465,0.9744907,0.7476108,0.4724684,0.7652091,0.9107281,0.8303762,0.8179201,0.9911862,0.7907856,0.6791987,0.3732328,0.8216281,0.8676316,0.7542735,0.654473,25.45892,23.05799,21.25,69.7669
"2726","360170",0.5773606,NA,0.5927251,0.5850429,0.9733333,1,1,1,0.989011,1,1,NA,1,NA,0.995293,0.4322328,0.2111201,NA,0.4494469,0.5105276,0.4148974,NA,0.403645,0.3081778,NA,0.7214685,0.5807895,0.3566002,NA,22.04423,16.39197,5,43.4362
"2727","360172",0.6350967,NA,0.5927251,0.6139109,0.9866667,0.9677419,0.825,0.98,0.989011,0.956044,0.98,0.9512195,0.953125,1,0.9588808,0.876629,0.4724684,0.4325095,0.2809365,0.07452094,0.3404102,0.1347778,0.3731789,0.5930296,0.5409991,0.9162011,0.9707895,0.9636752,0.3477001,21.6219,24.06886,8.333333,54.02409
"2728","360174",0.5921502,0.3056235,0.8079905,0.568588,1,0.9516129,0.9875,0.99,1,0.978022,1,1,0.953125,NA,0.9844733,0.2137272,0.007520817,NA,0.263185,0.1242016,0.2400144,0.3488799,0.1995881,0.05488474,NA,0.650838,0.2557895,0.1284425,0.5001811,19.47388,10.60091,16.25,46.32479
"2729","360175",0.2360637,NA,0.1854502,0.210757,0.9866667,0.9516129,0.975,1,0.978022,0.978022,1,1,1,NA,0.9854804,NA,0.5791029,NA,0.1878055,0.8810031,0.561353,0.5820786,0.5582686,0.4580132,NA,0.3551476,0.8360526,0.1284425,0.8420862,19.49451,17.46495,4.166667,41.12613
"2730","360179",0.6055176,NA,0.8837209,0.7446193,0.9733333,0.9677419,0.975,0.97,0.989011,0.978022,0.99,0.9634146,0.953125,0.971831,0.9731479,0.4322328,0.5428418,0.1207224,0.7203499,0.5105276,0.7078086,0.9658465,0.5714757,0.9050494,0.1847314,0.3244214,0.5536842,0.6588319,0.5842086,25.43603,17.83848,3.75,47.02451
"2731","360180",0.7610922,NA,0.05396541,0.4075288,0.9866667,0.983871,0.925,0.99,0.978022,0.956044,0.99,0.9634146,0.96875,0.9859155,0.9727684,0.2402259,0.3706688,0.9790875,0.1613069,0.001182872,0.768262,0.01468968,0.3622034,0.9382547,0.9415646,0.650838,0.8676316,0.3812915,0.444042,19.36112,23.46457,18.33333,61.15902
"2732","360185",0.4650171,0.4914425,0.7221228,0.5595275,0.9866667,0.983871,0.9625,0.98,0.989011,0.978022,1,0.9756098,1,NA,0.9839645,0.4752389,0.7166264,NA,0.8420376,0.9505559,0.8179201,0.8119721,0.7690585,0.05488474,NA,0.3244214,0.3321053,0.3169516,0.2687432,25.69501,8.647374,4.166667,38.50905
"2733","360189",0.4650171,0.09290954,0.5351819,0.3643695,0.8933333,1,0.95,0.99,0.989011,1,1,NA,NA,NA,0.9746206,NA,0.3706688,NA,0.5495241,0.2214336,NA,NA,0.3805422,0.5027442,NA,NA,0.3571053,0.454416,NA,19.10591,14.60295,15,48.70886
"2734","360192",0.5255973,NA,0.2182469,0.3719221,1,1,0.95,1,0.989011,1,1,0.9634146,0.984375,1,0.9886801,0.3271069,0.5791029,NA,0.2413172,0.2214336,0.1601295,0.2082262,0.2895527,0.5027442,NA,0.8902634,0.8952632,0.7312441,0.7442955,18.33505,25.09207,10.41667,53.84379
"2735","360195",0.3020478,NA,0.2465713,0.2743095,1,0.983871,0.975,1,0.967033,0.967033,1,NA,NA,NA,0.9847053,NA,0.0459307,NA,0.4954978,0.155666,0.3404102,NA,0.2593762,0.7634468,NA,NA,0.9873684,0.4047958,0.3477001,16.87101,20.86093,3.75,41.48194
"2736","360197",0.4576223,0.6723716,0.5927251,0.5742397,1,1,1,0.99,0.978022,0.978022,1,NA,0.640625,NA,0.9483336,0.5938315,0.5068493,NA,0.8420376,0.7717057,0.4872256,NA,0.6403299,0.1984083,NA,0.650838,0.2339474,0.6588319,0.06917783,24.03226,12.07469,19.58333,55.69028
"2737","360203",0.4761092,0.6577017,0.5351819,0.5563309,0.9733333,0.983871,0.9625,0.98,0.978022,0.978022,1,0.6707317,0.5625,NA,0.8987756,0.392702,0.0459307,NA,0.2809365,0.007806955,0.1601295,0.2904884,0.1963323,0.724753,NA,0.650838,0.4971053,0.1835233,0.3908004,18.34932,16.31347,15,49.66279
"2738","360210",0.347554,NA,0.4180083,0.3827812,0.9866667,1,0.9625,1,1,1,0.99,NA,1,NA,0.9923958,NA,0.6172442,NA,0.2809365,0.2971374,0.2400144,0.7774513,0.4425568,0.6341932,NA,NA,0.1928947,0.8110161,0.5001811,20.19704,17.81904,15.83333,53.84942
"2739","360211",0.3208191,NA,0.5351819,0.4280005,0.9866667,0.9677419,0.9375,1,0.978022,0.967033,0.99,0.8536585,0.859375,0.9014085,0.9441406,0.5095569,0.3408541,0.3707224,0.1222022,0.5966406,0.1982728,0.01615865,0.3077725,0.6341932,0.08859566,0.5794094,0.7757895,0.1953941,0.3256067,18.66571,14.43883,9.583333,42.68786
"2740","360212",0.649033,NA,0.1288014,0.3889172,0.96,0.9516129,1,0.99,0.978022,0.989011,1,0.9878049,0.84375,1,0.9700201,0.8071242,0.1302713,NA,0.3442243,0.5966406,0.561353,0.7091443,0.524793,0.7963776,NA,0.7214685,0.4071053,0.8516144,0.5534227,20.93034,22.19992,10.83333,53.96359
"2741","360218",0.3811149,NA,0.8079905,0.5945527,0.96,0.983871,0.9875,0.99,1,1,1,0.9878049,0.890625,NA,0.9777556,0.2137272,0.004834811,NA,0.4494469,0.155666,0.6376394,0.1656261,0.2711567,0.724753,NA,0.4181963,0.02605263,0.03347578,0.2843173,20.48295,9.911967,4.166667,34.56158
"2742","360230",0.6294084,NA,0.1547406,0.3920745,0.9866667,0.983871,0.9375,1,0.989011,1,1,0.9878049,1,0.943662,0.9828515,0.5095569,0.8493151,0.6967681,0.5232827,0.4712562,0.1601295,0.06022769,0.4672195,0.9802415,0.9415646,0.9892259,0.99,0.9722222,0.7667512,20.46828,31.33336,12.08333,63.88498
"2743","360234",0.7855518,NA,0.1288014,0.4571766,0.9733333,0.9354839,0.9125,1,0.989011,0.978022,1,0.9390244,0.953125,NA,0.9645,0.2949609,0.2605426,NA,0.1715976,0.329075,0.006836992,0.5383768,0.2668983,0.3081778,NA,0.7494014,0.1444737,0.1699905,0.6287577,18.76194,13.33867,3.75,35.85062
"2744","360236",0.7656428,0.3838631,0.07513417,0.4082133,0.9866667,0.9516129,0.975,0.98,0.989011,0.989011,0.99,1,1,NA,0.9845891,0.3609904,0.2605426,NA,0.7854386,0.2214336,0.4872256,0.2904884,0.4010199,0.9525247,NA,0.650838,0.9557895,0.8791548,0.6287577,19.93136,27.11376,14.58333,61.62846
"2745","360239",0.3020478,0.6723716,0.09540847,0.3566093,0.96,0.9516129,0.95,1,1,1,1,1,0.953125,NA,0.9794153,0.1520417,0.6172442,NA,0.263185,0.8303762,0.3404102,0.4943077,0.4495942,0.5027442,NA,0.3874701,0.7960526,0.3321462,0.7863093,19.84021,18.69815,16.25,54.78836
"2746","360241",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2747","360242",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6172442,NA,0.3442243,0.09510291,NA,NA,0.3521905,NA,NA,NA,0.1928947,0.2606838,NA,NA,7.559642,NA,NA
"2748","360245",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2749","360259",0.3415813,NA,0.5661896,0.4538855,0.88,1,0.975,0.99,0.989011,0.989011,1,0.902439,1,NA,0.9694957,NA,0.4724684,NA,0.6115256,0.8303762,0.8179201,0.5820786,0.6628738,0.5463776,NA,0.09976057,0.1928947,0.5220798,0.8739587,23.18061,14.90048,14.58333,52.66442
"2750","360261",NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2751","360262",0.6521615,NA,0.6839595,0.6680605,1,1,0.9625,0.99,1,0.989011,1,0.9390244,0.71875,NA,0.9554762,0.5938315,0.8493151,NA,0.5816825,0.3621954,0.1306225,0.3488799,0.4777545,0.9610318,NA,0.877494,0.9205263,0.7542735,0.9503803,23.34768,29.75804,14.58333,67.68905
"2752","360263",NA,NA,NA,NA,1,1,NA,0.99,1,0.989011,1,NA,NA,NA,0.9965018,NA,NA,NA,NA,NA,0.4872256,NA,0.4872256,NA,NA,NA,NA,NA,NA,NA,NA,31.66667,NA
"2753","360266",NA,NA,NA,NA,0.9866667,1,NA,1,1,1,1,NA,NA,NA,0.9977778,NA,NA,NA,NA,NA,0.958978,NA,0.958978,NA,NA,NA,NA,NA,NA,NA,NA,30,NA
"2754","360270",0.1137656,NA,0.02921884,0.07149224,1,1,1,0.94,0.9340659,1,1,1,1,NA,0.9860073,NA,0.4724684,NA,0.1878055,0.5538207,0.2400144,0.8119721,0.4532162,0.06448957,NA,NA,0.6128947,0.2962963,0.8420862,16.78573,15.13139,25.83333,57.75045
"2755","360274",NA,NA,NA,NA,0.9333333,0.7258065,NA,0.98,0.978022,0.9450549,1,NA,NA,NA,0.9270361,NA,NA,NA,NA,NA,0.6376394,NA,0.6376394,NA,NA,NA,NA,NA,NA,NA,NA,15.83333,NA
"2756","360276",0.8276451,0.7726161,0.4716756,0.6906456,0.96,0.9354839,0.95,0.99,0.989011,0.967033,1,0.9268293,0.84375,1,0.9562107,0.1311903,0.1195273,NA,0.02495498,0.1242016,0.2871537,0.3848696,0.1786496,0.830955,NA,0.06783719,0.8360526,0.7894112,0.9503803,20.2834,23.16424,14.16667,57.61431
"2757","360348",0.4050057,NA,0.8079905,0.6064981,0.9866667,0.983871,0.9625,0.98,0.989011,0.978022,1,1,1,NA,0.9866745,NA,0.4724684,NA,0.5232827,0.7423705,NA,0.4943077,0.5581074,0.724753,NA,NA,0.7,0.772792,0.4737414,23.90311,22.26072,24.58333,70.74716
"2758","360351",NA,NA,NA,NA,0.9866667,1,NA,0.99,1,0.989011,0.99,NA,NA,NA,0.9926129,NA,NA,NA,NA,NA,0.2871537,NA,0.2871537,NA,NA,NA,NA,NA,NA,NA,NA,17.5,NA
"2759","360352",NA,NA,NA,NA,1,1,NA,1,1,1,1,NA,NA,NA,1,NA,NA,NA,NA,NA,0.1982728,NA,0.1982728,NA,NA,NA,NA,NA,NA,NA,NA,33.33333,NA
"2760","360354",0.3415813,NA,0.01997615,0.1807787,0.9733333,0.9677419,0.9625,0.98,0.978022,0.989011,1,0.9634146,0.9375,0.8732394,0.9624762,0.4752389,0.7499328,NA,0.003859017,0.2214336,0.6376394,0.6698494,0.4596589,0.9802415,NA,0.9892259,0.9205263,0.7894112,0.8841,17.81015,30.42337,17.91667,66.15019
"2761","360355",NA,NA,NA,NA,0.9733333,0.983871,NA,0.99,1,1,1,NA,NA,NA,0.9912007,NA,NA,NA,NA,NA,0.7078086,NA,0.7078086,NA,NA,NA,NA,NA,NA,NA,NA,27.5,NA
"2762","360358",0.4997156,NA,0.7695289,0.6346223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2763","360359",0.7812856,NA,0.4180083,0.599647,0.9733333,0.9354839,0.9875,1,0.989011,0.978022,1,0.9512195,0.953125,1,0.9767695,0.2402259,0.5068493,NA,0.2413172,0.4712562,0.8585822,0.7091443,0.5045625,0.8597695,NA,0.6867518,0.7286842,0.7894112,0.7174937,23.12199,25.21407,2.916667,51.25272
"2764","360360",0.2858362,0.6919315,0.07513417,0.3509673,0.9733333,0.9677419,0.975,1,0.978022,1,0.99,1,1,NA,0.9871219,NA,0.09589041,NA,0.1129406,0.2450911,NA,0.3488799,0.2007005,0.8833699,NA,0.5195531,0.4368421,0.6588319,0.6975733,17.09766,21.3078,13.75,52.15547
"2765","360361",NA,NA,0.1547406,0.1547406,0.9466667,1,NA,1,1,1,1,NA,NA,NA,0.9911111,NA,NA,NA,NA,NA,0.1601295,NA,0.1601295,NA,NA,NA,NA,NA,NA,14.5109,NA,NA,NA
"2766","360362",NA,NA,NA,NA,0.9466667,0.9677419,NA,0.99,1,0.989011,0.99,NA,NA,NA,0.9805699,NA,NA,NA,NA,NA,0.6376394,NA,0.6376394,NA,NA,NA,NA,NA,NA,NA,NA,32.08333,NA
"2767","361300",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7499328,NA,0.80885,0.6718713,NA,NA,0.7435514,0.6341932,NA,NA,0.4971053,0.6324786,NA,NA,19.59752,NA,NA
